# -------------------------------------------------------------------------------------------------------------------------------
# For editing this EUCAST reference file, these values can all be used for targeting antibiotics:
# aminoglycosides, aminopenicillins, antifungals, antimycobacterials, betalactams, betalactams_with_inhibitor, carbapenems, cephalosporins, cephalosporins_1st, cephalosporins_2nd, cephalosporins_3rd, cephalosporins_4th, cephalosporins_5th, cephalosporins_except_CAZ, fluoroquinolones, glycopeptides, glycopeptides_except_lipo, lincosamides, lipoglycopeptides, macrolides, oxazolidinones, penicillins, polymyxins, quinolones, streptogramins, tetracyclines, tetracyclines_except_TGC, trimethoprims, ureidopenicillins
# and all separate EARS-Net letter codes such as AMC. They can be separated by comma: 'AMC, fluoroquinolones'.
# The 'if_mo_property' column can be any column name from the AMR::microorganisms data set, or 'genus_species' or 'gramstain'. If 'this_value' exists in AMR::microorganisms.groups$mo_group_name it will be expanded in eucast_rules() to all relevant species occuring in microorganisms.groups$mo_name before further processing of the line in this file.
# The like.is.one_of column must be 'like' or 'is' or 'one_of' ('like' will read the 'this_value' column as regular expression)
# The EUCAST guideline contains references to the 'Burkholderia cepacia complex'. All species in this group are noted on the 'B.cepacia' sheet of the EUCAST Clinical Breakpoint v.10.0 Excel file of 2020 and later
# >>>>> IF YOU WANT TO IMPORT THIS FILE INTO YOUR OWN SOFTWARE, HAVE THE FIRST 9 LINES SKIPPED <<<<<
# -------------------------------------------------------------------------------------------------------------------------------			
reference.rule_group	reference.version	reference.rule	if_mo_property	like.is.one_of	this_value	and_these_antibiotics	have_these_values	then_change_these_antibiotics	to_value	note
Breakpoints	14	Staphylococcus	genus_species	is	Staphylococcus coagulase-negative	VAN, TEC	S, S	DAL	S	
Breakpoints	14	Staphylococcus	genus_species	is	Staphylococcus aureus	VAN	S	DAL, ORI	S	
Breakpoints	14	Staphylococcus	genus_species	is	Staphylococcus aureus	FOX-S, VAN	R, S	TLV	S	MRSA isolates are in this file safely denoted as FOX resistant
Breakpoints	14	Staphylococcus	genus	is	Staphylococcus	ERY	S	AZM, CLR, RXT	S	
Breakpoints	14	Staphylococcus	genus	is	Staphylococcus	TCY-S	S	DOX, MNO	S	
Breakpoints	14	Staphylococcus	genus_species	is	Staphylococcus aureus	FOX-S	S	CTX, CRO	I	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group C, Streptococcus Group G	PEN	S	penicillins	S	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group C, Streptococcus Group G	PEN	I	penicillins	I	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group C, Streptococcus Group G	PEN	R	penicillins	R	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	is	Streptococcus Group B	PEN	S	AMC, AMP, AMX, APL, APX, AXS, AZD, AZL, BAM, BNB, BNP, CIC, CLM, CRB, CRN, EPC, HET, LEN, MEC, MEZ, MSU, MTM, NAF, PEN, PHE, PIP, PIS, PME, PNM, PNO, PRB, PRC, PRP, PSU, PVM, SAM, SBC, SLT6, SRX, TAL, TCC, TEM, TIC, TZP	S	penicillins()[!penicillins() %in% c("PHN", isoxazolylpenicillins())]
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	is	Streptococcus Group B	PEN	I	AMC, AMP, AMX, APL, APX, AXS, AZD, AZL, BAM, BNB, BNP, CIC, CLM, CRB, CRN, EPC, HET, LEN, MEC, MEZ, MSU, MTM, NAF, PEN, PHE, PIP, PIS, PME, PNM, PNO, PRB, PRC, PRP, PSU, PVM, SAM, SBC, SLT6, SRX, TAL, TCC, TEM, TIC, TZP	I	penicillins()[!penicillins() %in% c("PHN", isoxazolylpenicillins())]
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	is	Streptococcus Group B	PEN	R	AMC, AMP, AMX, APL, APX, AXS, AZD, AZL, BAM, BNB, BNP, CIC, CLM, CRB, CRN, EPC, HET, LEN, MEC, MEZ, MSU, MTM, NAF, PEN, PHE, PIP, PIS, PME, PNM, PNO, PRB, PRC, PRP, PSU, PVM, SAM, SBC, SLT6, SRX, TAL, TCC, TEM, TIC, TZP	R	penicillins()[!penicillins() %in% c("PHN", isoxazolylpenicillins())]
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	PEN	S	cephalosporins	S	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	PEN	I	cephalosporins	I	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	PEN	R	cephalosporins	R	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	PEN	S	carbapenems	S	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	PEN	I	carbapenems	I	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	PEN	R	carbapenems	R	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	NOR-S	S	MFX	S	does not explicitly state that it is for other fluoroquinolones
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	NOR-S	S	LVX	I	does not explicitly state that it is for other fluoroquinolones
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	NOR-S	R	MFX, LVX	R	does not explicitly state that it is for other fluoroquinolones
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	VAN	S	DAL, ORI	S	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	ERY	S	AZM, CLR, RXT	S	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	ERY	R	AZM, CLR, RXT	R	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	TCY-S	S	DOX, MNO	S	
Breakpoints	14	Streptococcus groups A, B, C, G	genus_species	one_of	Streptococcus Group A, Streptococcus Group B, Streptococcus Group C, Streptococcus Group G	TCY-S	R	DOX, MNO	R	
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	OXA-S	S	AMC, AMP, AMX, CPD, CPT, CRO, CTX, CXM, DOR, ETP, FEP, IMR, IPM, MEM, MEV, OXA, PEN, PHN, PIP, SAM, TZP	S	x <- unique(clinical_breakpoints$ab[which(clinical_breakpoints$guideline == "EUCAST 2022" & clinical_breakpoints$mo == as.mo("S. pneumoniae") & clinical_breakpoints$ab != as.ab("cefaclor"))]); sort(c(x[x %in% betalactams()], "SAM", "PIP", "TZP", "PHN", "IMR", "MEV"))
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	PEN	S	AMC, AMP, AMX, CPD, CPT, CRO, CTX, CXM, DOR, ETP, FEP, IMR, IPM, MEM, MEV, OXA, PEN, PHN, PIP, SAM, TZP	S	x <- unique(clinical_breakpoints$ab[which(clinical_breakpoints$guideline == "EUCAST 2022" & clinical_breakpoints$mo == as.mo("S. pneumoniae") & clinical_breakpoints$ab != as.ab("cefaclor"))]); sort(c(x[x %in% betalactams()], "SAM", "PIP", "TZP", "PHN", "IMR", "MEV"))
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	OXA-S	S	CEC	I	
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	PEN	S	CEC	I	
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	OXA-S	R	PEN, PHN	R	from flowchart: when OXA < 20 or PEN > 0.06
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	PEN	R	PHN	R	from flowchart: when OXA < 20 or PEN > 0.06
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	AMP	S	AMX, AMC, SAM, PIP, TZP	S	
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	AMP	I	AMX, AMC, SAM, PIP, TZP	I	
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	AMP	R	AMX, AMC, SAM, PIP, TZP	R	
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	NOR-S	S	MFX	S	does not explicitly state that it is for other fluoroquinolones
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	NOR-S	S	LVX	I	does not explicitly state that it is for other fluoroquinolones
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	NOR-S	R	MFX, LVX	R	does not explicitly state that it is for other fluoroquinolones
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	ERY	S	AZM, CLR, RXT	S	
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	ERY	R	AZM, CLR, RXT	R	
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	TCY-S	S	DOX, MNO	S	
Breakpoints	14	Streptococcus pneumoniae	genus_species	is	Streptococcus pneumoniae	TCY-S	R	DOX, MNO	R	
Breakpoints	14	Vibrio spp.	genus	is	Vibrio	PEF-S	S	CIP, LVX	S	
Breakpoints	14	Vibrio spp.	genus	is	Vibrio	PEF-S	I	CIP, LVX	I	
Breakpoints	14	Vibrio spp.	genus	is	Vibrio	PEF-S	R	CIP, LVX	R	
Breakpoints	14	Vibrio spp.	genus	is	Vibrio	ERY	S	AZM	S	
Breakpoints	14	Vibrio spp.	genus	is	Vibrio	ERY	I	AZM	I	
Breakpoints	14	Vibrio spp.	genus	is	Vibrio	ERY	R	AZM	R	
Breakpoints	14	Vibrio spp.	genus	is	Vibrio	TCY-S	S	DOX	S	
Breakpoints	14	Vibrio spp.	genus	is	Vibrio	TCY-S	I	DOX	I	
Breakpoints	14	Vibrio spp.	genus	is	Vibrio	TCY-S	R	DOX	R	
Breakpoints	14	Viridans group streptococci	genus_species	one_of	Viridans Group Streptococcus (VGS)	PEN-S	S	AMC, AMP, AMX, CPD, CPT, CRO, CTX, CXM, DOR, ETP, FEP, IMR, IPM, MEM, MEV, OXA, PEN, PIP, SAM, TZP	S	will be expanded in eucast_rules()
Breakpoints	14	Viridans group streptococci	genus_species	one_of	Viridans Group Streptococcus (VGS)	PEN-S	R	AMC, AMP, AMX, CPD, CPT, CRO, CTX, CXM, DOR, ETP, FEP, IMR, IPM, MEM, MEV, OXA, PEN, PIP, SAM, TZP	R	will be expanded in eucast_rules()
Breakpoints	14	Viridans group streptococci	genus_species	one_of	Viridans Group Streptococcus (VGS)	AMP	S	AMX, AMC, SAM, PIP, TZP	S	will be expanded in eucast_rules()
Breakpoints	14	Viridans group streptococci	genus_species	one_of	Viridans Group Streptococcus (VGS)	AMP	I	AMX, AMC, SAM, PIP, TZP	I	will be expanded in eucast_rules()
Breakpoints	14	Viridans group streptococci	genus_species	one_of	Viridans Group Streptococcus (VGS)	AMP	R	AMX, AMC, SAM, PIP, TZP	R	will be expanded in eucast_rules()
Breakpoints	15	Aerococcus sanguinicola/urinae	genus_species	is	Aerococcus sanguinicola, Aerococcus urinae	AMP	S	AMX	S	
Breakpoints	15	Aerococcus sanguinicola/urinae	genus_species	is	Aerococcus sanguinicola, Aerococcus urinae	AMP	I	AMX	I	
Breakpoints	15	Aerococcus sanguinicola/urinae	genus_species	is	Aerococcus sanguinicola, Aerococcus urinae	AMP	R	AMX	R	
Breakpoints	15	Aerococcus sanguinicola/urinae	genus_species	is	Aerococcus sanguinicola, Aerococcus urinae	CIP	S	LVX	S	
Breakpoints	15	Aerococcus sanguinicola/urinae	genus_species	is	Aerococcus sanguinicola, Aerococcus urinae	CIP	I	LVX	I	
Breakpoints	15	Aerococcus sanguinicola/urinae	genus_species	is	Aerococcus sanguinicola, Aerococcus urinae	CIP	R	LVX	R	
Breakpoints	15	Aerococcus sanguinicola/urinae	genus_species	is	Aerococcus sanguinicola, Aerococcus urinae	NOR-S	S	fluoroquinolones	S	
Breakpoints	15	Aerococcus sanguinicola/urinae	genus_species	is	Aerococcus sanguinicola, Aerococcus urinae	NOR-S	I	fluoroquinolones	I	
Breakpoints	15	Aerococcus sanguinicola/urinae	genus_species	is	Aerococcus sanguinicola, Aerococcus urinae	NOR-S	R	fluoroquinolones	R	
Breakpoints	15	Anaerobic bacteria	genus	is	Prevotella	PEN	S	AMC, AMP, AMX, ETP, IPM, MEM, PEN, PIP, SAM, TZP	S	x <- c(unique(clinical_breakpoints$ab[which(clinical_breakpoints$guideline == "EUCAST 2024" & mo_genus(clinical_breakpoints$mo) == "Prevotella")]), "AMP", "SAM", "AMX", "AMC", "PIP", "ETP", "IPM"); sort(x[x %in% betalactams()])
Breakpoints	15	Anaerobic bacteria	genus	is	Prevotella	AMP	S	AMX	S	
Breakpoints	15	Anaerobic bacteria	genus	is	Prevotella	AMP	I	AMX	I	
Breakpoints	15	Anaerobic bacteria	genus	is	Prevotella	AMP	R	AMX	R	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Fusobacterium necrophorum	PEN	S	AMC, AMP, AMX, ETP, IPM, MEM, PEN, PIP, SAM, TZP	S	x <- c(unique(clinical_breakpoints$ab[which(clinical_breakpoints$guideline == "EUCAST 2024" & clinical_breakpoints$mo == as.mo("Fusobacterium necrophorum"))]), "AMP", "SAM", "AMX", "AMC", "PIP", "ETP", "IPM"); sort(x[x %in% betalactams()])
Breakpoints	15	Anaerobic bacteria	genus_species	is	Fusobacterium necrophorum	AMP	S	AMX	S	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Fusobacterium necrophorum	AMP	I	AMX	I	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Fusobacterium necrophorum	AMP	R	AMX	R	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Clostridium perfringens	PEN	S	AMC, AMP, AMX, ETP, IPM, MEM, PEN, PIP, SAM, TZP	S	x <- c(unique(clinical_breakpoints$ab[which(clinical_breakpoints$guideline == "EUCAST 2024" & clinical_breakpoints$mo == as.mo("Fusobacterium necrophorum"))]), "AMP", "SAM", "AMX", "AMC", "PIP", "ETP", "IPM"); sort(x[x %in% betalactams()])
Breakpoints	15	Anaerobic bacteria	genus_species	is	Clostridium perfringens	AMP	S	AMX	S	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Clostridium perfringens	AMP	I	AMX	I	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Clostridium perfringens	AMP	R	AMX	R	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Cutibacterium acnes	PEN	S	AMC, AMP, AMX, CRO, CTX, ETP, IPM, MEM, PEN, PIP, SAM, TZP	S	x <- c(unique(clinical_breakpoints$ab[which(clinical_breakpoints$guideline == "EUCAST 2024" & clinical_breakpoints$mo == as.mo("Cutibacterium acnes"))]), "AMP", "SAM", "AMX", "AMC", "PIP", "ETP", "IPM", "TZP", "CTX", "CRO"); sort(x[x %in% betalactams()])
Breakpoints	15	Anaerobic bacteria	genus_species	is	Cutibacterium acnes	AMP	S	AMX	S	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Cutibacterium acnes	AMP	I	AMX	I	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Cutibacterium acnes	AMP	R	AMX	R	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Cutibacterium acnes	CTX	S	CRO	S	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Cutibacterium acnes	CTX	I	CRO	I	
Breakpoints	15	Anaerobic bacteria	genus_species	is	Cutibacterium acnes	CTX	R	CRO	R	
Breakpoints	15	Bacillus	genus	is	Bacillus	NOR-S	S	CIP, LVX	I	
Breakpoints	15	Bacillus	genus	is	Bacillus	NOR-S	R	CIP, LVX	R	
Breakpoints	15	Bacillus anthracis	genus_species	is	Bacillus anthracis	PEN	I	AMX	S	
Breakpoints	15	Bacillus anthracis	genus_species	is	Bacillus anthracis	PEN	R	AMX	R	
Breakpoints	15	Bacillus anthracis	genus_species	is	Bacillus anthracis	TCY-S	S	DOX	S	
Breakpoints	15	Bacillus anthracis	genus_species	is	Bacillus anthracis	TCY-S	R	DOX	R	
Breakpoints	15	Brucella melitensis	genus_species	is	Brucella melitensis	TCY-S	S	DOX	S	
Breakpoints	15	Brucella melitensis	genus_species	is	Brucella melitensis	TCY-S	R	DOX	R	
Breakpoints	15	Burkholderia pseudomallei	genus_species	is	Burkholderia pseudomallei	TCY-S	S	DOX	I	
Breakpoints	15	Burkholderia pseudomallei	genus_species	is	Burkholderia pseudomallei	TCY-S	R	DOX	R	
Breakpoints	15	Campylobacter coli/jejuni	genus_species	one_of	Campylobacter coli, Campylobacter jejuni	ERY	S	AZM, CLR	S	
Breakpoints	15	Campylobacter coli/jejuni	genus_species	one_of	Campylobacter coli, Campylobacter jejuni	ERY	I	AZM, CLR	I	
Breakpoints	15	Campylobacter coli/jejuni	genus_species	one_of	Campylobacter coli, Campylobacter jejuni	ERY	R	AZM, CLR	R	
Breakpoints	15	Campylobacter coli/jejuni	genus_species	one_of	Campylobacter coli, Campylobacter jejuni	TCY	S	DOX	S	
Breakpoints	15	Campylobacter coli/jejuni	genus_species	one_of	Campylobacter coli, Campylobacter jejuni	TCY	I	DOX	I	
Breakpoints	15	Campylobacter coli/jejuni	genus_species	one_of	Campylobacter coli, Campylobacter jejuni	TCY	R	DOX	R	
Breakpoints	15	Corynebacterium diphtheriae/ulcerans	genus_species	one_of	Corynebacterium diphtheriae, Corynebacterium ulcerans	PEN	I	AMX	S	
Breakpoints	15	Corynebacterium diphtheriae/ulcerans	genus_species	one_of	Corynebacterium diphtheriae, Corynebacterium ulcerans	PEN	R	AMX	R	
Breakpoints	15	Corynebacterium diphtheriae/ulcerans	genus_species	one_of	Corynebacterium diphtheriae, Corynebacterium ulcerans	PEN	I	CTX	I	
Breakpoints	15	Corynebacterium diphtheriae/ulcerans	genus_species	one_of	Corynebacterium diphtheriae, Corynebacterium ulcerans	PEN	R	CTX	R	
Breakpoints	15	Corynebacterium diphtheriae/ulcerans	genus_species	one_of	Corynebacterium diphtheriae, Corynebacterium ulcerans	PEN	I	MEM	S	
Breakpoints	15	Corynebacterium diphtheriae/ulcerans	genus_species	one_of	Corynebacterium diphtheriae, Corynebacterium ulcerans	PEN	R	MEM	R	
Breakpoints	15	Corynebacterium diphtheriae/ulcerans	genus_species	one_of	Corynebacterium diphtheriae, Corynebacterium ulcerans	TCY	S	DOX	S	
Breakpoints	15	Corynebacterium diphtheriae/ulcerans	genus_species	one_of	Corynebacterium diphtheriae, Corynebacterium ulcerans	TCY	R	DOX	R	
Breakpoints	15	Enterobacterales (Order)	order	is	Enterobacterales	AMP	S	AMX	S	
Breakpoints	15	Enterobacterales (Order)	order	is	Enterobacterales	AMP	I	AMX	I	
Breakpoints	15	Enterobacterales (Order)	order	is	Enterobacterales	AMP	R	AMX	R	
Breakpoints	15	Enterobacterales (Order)	order	is	Enterobacterales	LEX	S	CZO	I	
Breakpoints	15	Enterobacterales (Order)	order	is	Enterobacterales	CFR	S	CZO	I	
Breakpoints	15	Enterobacterales (Order)	genus	is	Salmonella	PEF-S	S	CIP	S	
Breakpoints	15	Enterobacterales (Order)	genus	is	Salmonella	PEF-S	I	CIP	I	
Breakpoints	15	Enterobacterales (Order)	genus	is	Salmonella	PEF-S	R	CIP	R	
Breakpoints	15	Enterobacterales (Order)	genus_species	is	Yersinia enterocolitica	TCY	S	DOX	S	
Breakpoints	15	Enterobacterales (Order)	genus_species	is	Yersinia enterocolitica	TCY	I	DOX	I	
Breakpoints	15	Enterobacterales (Order)	genus_species	is	Yersinia enterocolitica	TCY	R	DOX	R	
Breakpoints	15	Enterococcus	genus	is	Enterococcus	AMP	S	AMP, SAM, AMX	S	
Breakpoints	15	Enterococcus	genus	is	Enterococcus	AMP	I	AMP, SAM, AMX	I	
Breakpoints	15	Enterococcus	genus	is	Enterococcus	AMP	R	AMP, SAM, AMX	R	
Breakpoints	15	Enterococcus	genus	is	Enterococcus	AMP	R	AMX, AMC	R	
Breakpoints	15	Enterococcus	genus	is	Enterococcus	NOR-S	S	CIP, LVX	S	
Breakpoints	15	Enterococcus	genus	is	Enterococcus	NOR-S	I	CIP, LVX	I	
Breakpoints	15	Enterococcus	genus	is	Enterococcus	NOR-S	R	CIP, LVX	R	
Breakpoints	15	Haemophilus influenzae	genus_species	is	Haemophilus influenzae	PEN-S	S	AMC, AMP, AMX, CFM, CPD, CPT, CRO, CTB, CTX, CXM, CZT, DOR, ETP, FEP, IMR, IPM, MEM, MEV, PEN, SAM, TZP	S	x <- c(unique(clinical_breakpoints$ab[which(clinical_breakpoints$guideline == "EUCAST 2022" & clinical_breakpoints$mo == as.mo("H. influenzae"))]), "IMR", "MEV"); sort(x[x %in% betalactams()])
Breakpoints	15	Haemophilus influenzae	genus_species	is	Haemophilus influenzae	PEN-S, BLA-S	R, R	AMP, AMX, PIP	R	
Breakpoints	15	Haemophilus influenzae	genus_species	is	Haemophilus influenzae	AMC	S	SAM	S	
Breakpoints	15	Haemophilus influenzae	genus_species	is	Haemophilus influenzae	AMC	I	SAM	I	
Breakpoints	15	Haemophilus influenzae	genus_species	is	Haemophilus influenzae	AMC	R	SAM	R	
Breakpoints	15	Haemophilus influenzae	genus_species	is	Haemophilus influenzae	NAL-S	S	CIP, LVX, MFX, OFX	S	
Breakpoints	15	Haemophilus influenzae	genus_species	is	Haemophilus influenzae	NAL-S	R	CIP, LVX, MFX, OFX	R	
Breakpoints	15	Haemophilus influenzae	genus_species	is	Haemophilus influenzae	TCY	S	DOX, MNO	S	
Breakpoints	15	Haemophilus influenzae	genus_species	is	Haemophilus influenzae	TCY	R	DOX, MNO	R	
Breakpoints	15	Kingella kingae	genus_species	is	Kingella kingae	BLA-S	R	PEN, AMP, AMX	R	
Breakpoints	15	Kingella kingae	genus_species	is	Kingella kingae	PEN	S	AMP, AMX	S	
Breakpoints	15	Kingella kingae	genus_species	is	Kingella kingae	PEN	I	AMP, AMX	I	
Breakpoints	15	Kingella kingae	genus_species	is	Kingella kingae	PEN	R	AMP, AMX	R	
Breakpoints	15	Kingella kingae	genus_species	is	Kingella kingae	ERY	S	AZM, CLR	S	
Breakpoints	15	Kingella kingae	genus_species	is	Kingella kingae	ERY	I	AZM, CLR	I	
Breakpoints	15	Kingella kingae	genus_species	is	Kingella kingae	ERY	R	AZM, CLR	R	
Breakpoints	15	Kingella kingae	genus_species	is	Kingella kingae	TCY	S	DOX	S	
Breakpoints	15	Kingella kingae	genus_species	is	Kingella kingae	TCY	R	DOX	R	
Breakpoints	15	Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	BLA-S	R	AMP, AMX, APL, APX, AZD, AZL, BAM, BNB, BNP, CIC, CLM, CLO, CRB, CRN, DIC, EPC, FLC, HET, LEN, MEC, MET, MEZ, MTM, NAF, OXA, PEN, PHE, PHN, PIP, PME, PNM, PRB, PRC, PRP, PVM, SBC, SLT6, SRX, TAL, TEM, TIC	R	penicillins()[!penicillins() %in% betalactams_with_inhibitor()]
Breakpoints	15	Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	AMC	S	TZP	S	
Breakpoints	15	Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	AMC	I	TZP	I	
Breakpoints	15	Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	AMC	R	TZP	R	
Breakpoints	15	Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	NAL-S	S	CIP, LVX, MFX, OFX	S	
Breakpoints	15	Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	NAL-S	R	CIP, LVX, MFX, OFX	R	
Breakpoints	15	Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	ERY	S	AZM, CLR, RXT	S	
Breakpoints	15	Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	ERY	R	AZM, CLR, RXT	R	
Breakpoints	15	Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	TCY	S	DOX, MNO	S	
Breakpoints	15	Moraxella catarrhalis	genus_species	is	Moraxella catarrhalis	TCY	R	DOX, MNO	R	
Breakpoints	15	Neisseria gonorrhoeae	genus_species	is	Neisseria gonorrhoeae	BLA-S	R	AMP, AMX	R	
Breakpoints	15	Neisseria gonorrhoeae	genus_species	is	Neisseria gonorrhoeae	BLA-S, PEN	S, S	AMP, AMX	S	
Breakpoints	15	Neisseria gonorrhoeae	genus_species	is	Neisseria gonorrhoeae	BLA-S, PEN	S, I	AMP, AMX	I	
Breakpoints	15	Neisseria gonorrhoeae	genus_species	is	Neisseria gonorrhoeae	BLA-S, PEN	S, R	AMP, AMX	R	
Breakpoints	15	Neisseria meningitidis	genus_species	is	Neisseria meningitidis	TCY-S	S	MNO	S	
Breakpoints	15	Neisseria meningitidis	genus_species	is	Neisseria meningitidis	TCY-S	I	MNO	I	
Breakpoints	15	Neisseria meningitidis	genus_species	is	Neisseria meningitidis	TCY-S	R	MNO	R	
Breakpoints	15	Neisseria meningitidis	genus_species	is	Pasteurella multocida	TCY-S	S	DOX	S	
Breakpoints	15	Neisseria meningitidis	genus_species	is	Pasteurella multocida	TCY-S	I	DOX	I	
Breakpoints	15	Neisseria meningitidis	genus_species	is	Pasteurella multocida	TCY-S	R	DOX	R	
Breakpoints	15	Pasteurella multocida	genus_species	is	Pasteurella multocida	PEN	S	AMP, AMX	S	
Breakpoints	15	Pasteurella multocida	genus_species	is	Pasteurella multocida	PEN	I	AMP, AMX	I	
Breakpoints	15	Pasteurella multocida	genus_species	is	Pasteurella multocida	PEN	R	AMP, AMX	R	
Breakpoints	15	Pasteurella multocida	genus_species	is	Pasteurella multocida	NAL-S	S	CIP, LVX	S	
Breakpoints	15	Pasteurella multocida	genus_species	is	Pasteurella multocida	NAL-S	R	CIP, LVX	R	
Breakpoints	15	Staphylococcus	genus_species	is	Staphylococcus aureus	FOX-S	R	penicillins	R	See last sentence: Isolates that test resistant to cefoxitin are resistant to all penicillins
Breakpoints	15	Staphylococcus	genus_species	is	Staphylococcus aureus	PEN, FOX-S	S, S	penicillins	S	
Breakpoints	15	Staphylococcus	genus_species	is	Staphylococcus aureus	PEN, FOX-S	R, S	betalactams_with_inhibitor, isoxazolylpenicillins, NAF	S	
Breakpoints	15	Staphylococcus	genus	is	Staphylococcus	FOX-S	R	PEN, PHN, AMP, AMX, PIP, TIC	R	
Breakpoints	15	Staphylococcus	genus_species	is	Staphylococcus saprophyticus	AMP	S	AMP, SAM, AMX, AMC, PIP, TZP	S	
